datetime,cause,corridor,station,type,priority,closure_prob,exp_duration_min,impact_index,tier
2024-03-11 19:18:39.165+00,water_logging,Non-corridor,Cubbon Park,unplanned,Low,0.2251748251748251,280.23586069585895,12.481224378387534,TIER 4 - DEPLOY: barricading + diversion + max personnel
2024-03-04 20:51:04.998+00,water_logging,Non-corridor,Halasuru Gate,unplanned,Low,0.2251748251748251,280.23586069585895,12.481224378387534,TIER 4 - DEPLOY: barricading + diversion + max personnel
2024-03-29 07:34:09.997+00,water_logging,Non-corridor,Basavanagudi,unplanned,Low,0.2251748251748251,280.23586069585895,12.481224378387534,TIER 4 - DEPLOY: barricading + diversion + max personnel
2024-04-07 05:44:27.879+00,water_logging,Non-corridor,R.T. Nagar,unplanned,Low,0.2251748251748251,280.23586069585895,12.481224378387534,TIER 4 - DEPLOY: barricading + diversion + max personnel
2024-03-09 09:12:32.048+00,water_logging,Non-corridor,Adugodi,unplanned,Low,0.2251748251748251,280.23586069585895,12.481224378387534,TIER 4 - DEPLOY: barricading + diversion + max personnel
2024-01-25 09:31:28.216+00,water_logging,Non-corridor,Yelahanka,unplanned,Low,0.2251748251748251,280.23586069585895,12.481224378387534,TIER 4 - DEPLOY: barricading + diversion + max personnel
2024-04-05 08:25:15.248+00,water_logging,Non-corridor,Adugodi,unplanned,Low,0.2251748251748251,280.23586069585895,12.481224378387534,TIER 4 - DEPLOY: barricading + diversion + max personnel
2024-03-29 06:56:17.058+00,water_logging,Non-corridor,Chamarajpet,unplanned,Low,0.2251748251748251,280.23586069585895,12.481224378387534,TIER 4 - DEPLOY: barricading + diversion + max personnel
2024-03-09 07:47:29.202+00,water_logging,Non-corridor,Halasur,unplanned,Low,0.2251748251748251,280.23586069585895,12.481224378387534,TIER 4 - DEPLOY: barricading + diversion + max personnel
2024-04-06 06:54:26.926+00,water_logging,Non-corridor,Sheshadripuram,unplanned,Low,0.2251748251748251,280.23586069585895,12.481224378387534,TIER 4 - DEPLOY: barricading + diversion + max personnel
2024-04-05 20:57:35.62+00,water_logging,Non-corridor,Jayanagara,unplanned,Low,0.2251748251748251,280.23586069585895,12.481224378387534,TIER 4 - DEPLOY: barricading + diversion + max personnel
2024-03-09 07:59:17.654+00,water_logging,Non-corridor,Halasur,unplanned,Low,0.2251748251748251,280.23586069585895,12.481224378387534,TIER 4 - DEPLOY: barricading + diversion + max personnel
2024-04-06 07:24:58.032+00,water_logging,Non-corridor,Basavanagudi,unplanned,Low,0.2251748251748251,280.23586069585895,12.481224378387534,TIER 4 - DEPLOY: barricading + diversion + max personnel
2024-04-03 07:22:49.883+00,water_logging,Non-corridor,Chamarajpet,unplanned,Low,0.2251748251748251,280.23586069585895,12.481224378387534,TIER 4 - DEPLOY: barricading + diversion + max personnel
2024-03-07 06:46:10.343+00,water_logging,Non-corridor,Wilson Garden,unplanned,Low,0.2251748251748251,280.23586069585895,12.481224378387534,TIER 4 - DEPLOY: barricading + diversion + max personnel
2024-03-09 08:02:46.293+00,water_logging,Non-corridor,Halasur,unplanned,Low,0.2251748251748251,280.23586069585895,12.481224378387534,TIER 4 - DEPLOY: barricading + diversion + max personnel
2024-03-07 06:41:53.213+00,water_logging,Non-corridor,Pulikeshinagar(F.Town),unplanned,Low,0.2251748251748251,280.23586069585895,12.481224378387534,TIER 4 - DEPLOY: barricading + diversion + max personnel
2024-03-22 06:48:46.999+00,water_logging,Non-corridor,R.T. Nagar,unplanned,Low,0.2251748251748251,280.23586069585895,12.481224378387534,TIER 4 - DEPLOY: barricading + diversion + max personnel
2024-03-29 07:25:30.507+00,water_logging,Non-corridor,Wilson Garden,unplanned,Low,0.2251748251748251,280.23586069585895,12.481224378387534,TIER 4 - DEPLOY: barricading + diversion + max personnel
2024-03-29 07:25:30.507+00,water_logging,,Wilson Garden,unplanned,Low,0.2251748251748251,280.23586069585895,12.481224378387534,TIER 4 - DEPLOY: barricading + diversion + max personnel
2024-03-08 22:12:26.502+00,tree_fall,Non-corridor,Kodigehalli,unplanned,Low,0.21052631578947367,297.58287308261697,12.391616657994122,TIER 4 - DEPLOY: barricading + diversion + max personnel
2024-03-28 19:53:32.664+00,tree_fall,Non-corridor,Jayanagara,unplanned,Low,0.21052631578947367,297.58287308261697,12.391616657994122,TIER 4 - DEPLOY: barricading + diversion + max personnel
2024-03-14 07:35:35.64+00,tree_fall,Non-corridor,High ground,unplanned,Low,0.21052631578947367,297.58287308261697,12.391616657994122,TIER 4 - DEPLOY: barricading + diversion + max personnel
2024-03-09 18:48:36.647+00,tree_fall,Non-corridor,Jayanagara,unplanned,Low,0.21052631578947367,297.58287308261697,12.391616657994122,TIER 4 - DEPLOY: barricading + diversion + max personnel
2024-03-07 05:51:32.361+00,tree_fall,Non-corridor,J.P. Nagar,unplanned,Low,0.20930232558139536,297.58287308261697,12.31957237509881,TIER 3 - DEPLOY: barricading + personnel
2024-03-07 06:10:04.003+00,tree_fall,Non-corridor,Halasur,unplanned,Low,0.20930232558139536,297.58287308261697,12.31957237509881,TIER 3 - DEPLOY: barricading + personnel
2023-12-30 05:46:57.744+00,tree_fall,Non-corridor,Banashankari,unplanned,Low,0.20930232558139536,297.58287308261697,12.31957237509881,TIER 3 - DEPLOY: barricading + personnel
2024-03-26 05:34:28.051+00,tree_fall,Non-corridor,Rajajinagar,unplanned,Low,0.20930232558139536,297.58287308261697,12.31957237509881,TIER 3 - DEPLOY: barricading + personnel
2024-03-07 06:42:19.737+00,tree_fall,Non-corridor,Basavanagudi,unplanned,Low,0.20930232558139536,297.58287308261697,12.31957237509881,TIER 3 - DEPLOY: barricading + personnel
2024-03-07 06:45:47.004+00,tree_fall,Non-corridor,J.P. Nagar,unplanned,Low,0.20930232558139536,297.58287308261697,12.31957237509881,TIER 3 - DEPLOY: barricading + personnel
2024-01-28 02:44:11.767+00,tree_fall,Non-corridor,Ashok Nagar,unplanned,Low,0.20930232558139536,297.58287308261697,12.31957237509881,TIER 3 - DEPLOY: barricading + personnel
2024-04-03 22:56:27.469+00,tree_fall,Non-corridor,Kodigehalli,unplanned,Low,0.20930232558139536,297.58287308261697,12.31957237509881,TIER 3 - DEPLOY: barricading + personnel
2024-03-07 21:49:19.785+00,tree_fall,Non-corridor,Malleshwaram,unplanned,Low,0.20930232558139536,297.58287308261697,12.31957237509881,TIER 3 - DEPLOY: barricading + personnel
2024-03-07 21:37:11.187+00,tree_fall,Non-corridor,Sadashivanagar,unplanned,Low,0.20930232558139536,297.58287308261697,12.31957237509881,TIER 3 - DEPLOY: barricading + personnel
2024-04-05 08:17:31.222+00,tree_fall,Non-corridor,J.P. Nagar,unplanned,Low,0.20930232558139536,297.58287308261697,12.31957237509881,TIER 3 - DEPLOY: barricading + personnel
2024-03-07 23:06:49.704+00,tree_fall,Non-corridor,Basavanagudi,unplanned,Low,0.20930232558139536,297.58287308261697,12.31957237509881,TIER 3 - DEPLOY: barricading + personnel
2024-01-16 04:40:51.425+00,construction,Bellary Road 2,Yelahanka,planned,High,0.25,248.2203962008422,12.27414134391482,TIER 3 - DEPLOY: barricading + personnel
2023-12-29 12:05:46+00,construction,Hennur Main Road,K.G. Halli,planned,High,0.25,248.2203962008422,12.27414134391482,TIER 3 - DEPLOY: barricading + personnel
2024-04-01 05:25:38.906+00,others,Tumkur Road,Yeshwanthpura,unplanned,High,0.3191489361702128,190.0664585626732,11.998101478802523,TIER 3 - DEPLOY: barricading + personnel
2023-12-13 22:15:31.808+00,others,IRR(Thanisandra road),Adugodi,unplanned,High,0.3191489361702128,190.0664585626732,11.998101478802523,TIER 3 - DEPLOY: barricading + personnel
2024-03-28 19:28:03.038+00,road_conditions,Bellary Road 2,Yelahanka,unplanned,High,0.2251748251748251,264.2599091947559,11.769682911680269,TIER 3 - DEPLOY: barricading + personnel
2024-03-23 23:10:33.234+00,road_conditions,Magadi Road,Kamakshipalya,unplanned,High,0.2251748251748251,264.2599091947559,11.769682911680269,TIER 3 - DEPLOY: barricading + personnel
2024-02-14 07:51:20.675+00,road_conditions,Hosur Road,HSR Layout,unplanned,High,0.2251748251748251,264.2599091947559,11.769682911680269,TIER 3 - DEPLOY: barricading + personnel
2024-02-14 20:46:31.187+00,road_conditions,Old Airport Road,HAL Old Airport,unplanned,High,0.2251748251748251,264.2599091947559,11.769682911680269,TIER 3 - DEPLOY: barricading + personnel
2024-03-29 21:45:50.881+00,road_conditions,Bannerghata Road,J.P. Nagar,unplanned,High,0.2251748251748251,264.2599091947559,11.769682911680269,TIER 3 - DEPLOY: barricading + personnel
2024-03-29 21:47:52.859+00,road_conditions,Bannerghata Road,J.P. Nagar,unplanned,High,0.2251748251748251,264.2599091947559,11.769682911680269,TIER 3 - DEPLOY: barricading + personnel
2024-04-02 21:30:03.6+00,road_conditions,Bannerghata Road,J.P. Nagar,unplanned,High,0.2251748251748251,264.2599091947559,11.769682911680269,TIER 3 - DEPLOY: barricading + personnel
2024-02-14 07:52:35.875+00,road_conditions,Hosur Road,HSR Layout,unplanned,High,0.2251748251748251,264.2599091947559,11.769682911680269,TIER 3 - DEPLOY: barricading + personnel
2024-03-29 21:41:49.978+00,road_conditions,Bannerghata Road,J.P. Nagar,unplanned,High,0.2251748251748251,264.2599091947559,11.769682911680269,TIER 3 - DEPLOY: barricading + personnel
2024-03-29 22:04:07.599+00,road_conditions,Bannerghata Road,J.P. Nagar,unplanned,High,0.2251748251748251,264.2599091947559,11.769682911680269,TIER 3 - DEPLOY: barricading + personnel
2024-03-01 00:23:58.053+00,road_conditions,Bellary Road 2,Yelahanka,unplanned,High,0.2251748251748251,264.2599091947559,11.769682911680269,TIER 3 - DEPLOY: barricading + personnel
2024-02-21 21:14:41.091+00,road_conditions,Bannerghata Road,Mico Layout,unplanned,High,0.2251748251748251,264.2599091947559,11.769682911680269,TIER 3 - DEPLOY: barricading + personnel
2024-04-06 06:42:29.675+00,water_logging,Non-corridor,High ground,unplanned,Low,0.20930232558139536,280.23586069585895,11.601426964455266,TIER 3 - DEPLOY: barricading + personnel
2024-04-03 11:10:16.787+00,water_logging,Non-corridor,Halasur,unplanned,Low,0.20930232558139536,280.23586069585895,11.601426964455266,TIER 3 - DEPLOY: barricading + personnel
2024-01-24 06:45:09.254+00,pot_holes,Magadi Road,Kamakshipalya,unplanned,High,0.114441416893733,505.57588764427703,11.4441416893733,TIER 3 - DEPLOY: barricading + personnel
2024-02-22 06:16:37.158+00,pot_holes,IRR(Thanisandra road),Jeevanbheemanagar,unplanned,High,0.114441416893733,505.57588764427703,11.4441416893733,TIER 3 - DEPLOY: barricading + personnel
2024-03-08 00:54:08.999+00,pot_holes,Magadi Road,Kamakshipalya,unplanned,High,0.114441416893733,505.57588764427703,11.4441416893733,TIER 3 - DEPLOY: barricading + personnel
2024-04-02 03:19:55.143+00,pot_holes,Bellary Road 1,Sadashivanagar,unplanned,High,0.114441416893733,505.57588764427703,11.4441416893733,TIER 3 - DEPLOY: barricading + personnel
2024-02-22 06:15:12.126+00,pot_holes,IRR(Thanisandra road),Jeevanbheemanagar,unplanned,High,0.114441416893733,505.57588764427703,11.4441416893733,TIER 3 - DEPLOY: barricading + personnel
2024-04-06 09:13:25.381+00,pot_holes,Bellary Road 1,High ground,unplanned,High,0.114441416893733,505.57588764427703,11.4441416893733,TIER 3 - DEPLOY: barricading + personnel
2024-04-04 02:19:19.555+00,pot_holes,ORR East 1,HAL Old Airport,unplanned,High,0.114441416893733,505.57588764427703,11.4441416893733,TIER 3 - DEPLOY: barricading + personnel
2024-03-07 07:25:39.491+00,pot_holes,CBD 1,Shivajinagar,unplanned,High,0.114441416893733,505.57588764427703,11.4441416893733,TIER 3 - DEPLOY: barricading + personnel
2024-01-01 19:27:58.27+00,construction,Airport New South Road,Hennuru,unplanned,High,0.2251748251748251,248.2203962008422,11.05531052514845,TIER 3 - DEPLOY: barricading + personnel
2024-03-12 18:17:27.617+00,construction,Tumkur Road,Yeshwanthpura,planned,High,0.2251748251748251,248.2203962008422,11.05531052514845,TIER 3 - DEPLOY: barricading + personnel
2023-12-30 19:17:41.386+00,construction,Airport New South Road,Hennuru,planned,High,0.2251748251748251,248.2203962008422,11.05531052514845,TIER 3 - DEPLOY: barricading + personnel
2023-12-28 19:28:58.319+00,construction,Airport New South Road,Hennuru,planned,High,0.2251748251748251,248.2203962008422,11.05531052514845,TIER 3 - DEPLOY: barricading + personnel
2024-02-14 04:21:29.009+00,construction,Hennur Main Road,K.G. Halli,unplanned,High,0.2251748251748251,248.2203962008422,11.05531052514845,TIER 3 - DEPLOY: barricading + personnel
2024-03-14 00:32:14.358+00,construction,ORR North 1,Hennuru,unplanned,High,0.2251748251748251,248.2203962008422,11.05531052514845,TIER 3 - DEPLOY: barricading + personnel
2023-12-26 20:24:59.394+00,construction,Airport New South Road,Hennuru,planned,High,0.2251748251748251,248.2203962008422,11.05531052514845,TIER 3 - DEPLOY: barricading + personnel
2023-12-24 12:27:48.107+00,construction,ORR North 1,Hebbala,unplanned,High,0.2251748251748251,248.2203962008422,11.05531052514845,TIER 3 - DEPLOY: barricading + personnel
2024-02-05 11:23:01.315+00,construction,Varthur Road,HAL Old Airport,planned,High,0.2251748251748251,248.2203962008422,11.05531052514845,TIER 3 - DEPLOY: barricading + personnel
2023-12-26 11:14:06.852+00,construction,Airport New South Road,Hennuru,planned,High,0.2251748251748251,248.2203962008422,11.05531052514845,TIER 3 - DEPLOY: barricading + personnel
2024-01-23 23:27:16.443+00,construction,Old Madras Road,Banaswadi,unplanned,High,0.2251748251748251,248.2203962008422,11.05531052514845,TIER 3 - DEPLOY: barricading + personnel
2024-01-19 12:05:46+00,construction,ORR North 1,Banaswadi,planned,High,0.2251748251748251,248.2203962008422,11.05531052514845,TIER 3 - DEPLOY: barricading + personnel
2024-02-27 19:06:46+00,construction,Old Madras Road,Ashok Nagar,planned,High,0.2251748251748251,248.2203962008422,11.05531052514845,TIER 3 - DEPLOY: barricading + personnel
2024-01-25 02:52:42.892+00,construction,Bellary Road 2,Yelahanka,unplanned,High,0.2251748251748251,248.2203962008422,11.05531052514845,TIER 3 - DEPLOY: barricading + personnel
2024-03-11 18:47:54.948+00,construction,ORR East 1,HSR Layout,unplanned,High,0.2251748251748251,248.2203962008422,11.05531052514845,TIER 3 - DEPLOY: barricading + personnel
2023-12-29 20:11:20.181+00,construction,Airport New South Road,Hennuru,planned,High,0.2251748251748251,248.2203962008422,11.05531052514845,TIER 3 - DEPLOY: barricading + personnel
2024-01-04 12:15:25.457+00,construction,Old Airport Road,HAL Old Airport,unplanned,High,0.2251748251748251,248.2203962008422,11.05531052514845,TIER 3 - DEPLOY: barricading + personnel
2024-02-08 20:13:51.933+00,construction,ORR North 1,Hennuru,unplanned,High,0.2251748251748251,248.2203962008422,11.05531052514845,TIER 3 - DEPLOY: barricading + personnel
2024-02-09 12:55:13.328+00,construction,Tumkur Road,Peenya,planned,High,0.2251748251748251,248.2203962008422,11.05531052514845,TIER 3 - DEPLOY: barricading + personnel
2024-01-13 11:33:06.861+00,construction,Varthur Road,HAL Old Airport,planned,High,0.2251748251748251,248.2203962008422,11.05531052514845,TIER 3 - DEPLOY: barricading + personnel
2024-03-19 11:38:52.247+00,construction,Varthur Road,HAL Old Airport,planned,High,0.2251748251748251,248.2203962008422,11.05531052514845,TIER 3 - DEPLOY: barricading + personnel
2024-02-25 00:34:02.743+00,construction,Tumkur Road,Yeshwanthpura,planned,High,0.2251748251748251,248.2203962008422,11.05531052514845,TIER 3 - DEPLOY: barricading + personnel
2024-03-01 21:30:15.412+00,construction,ORR East 2,HAL Old Airport,unplanned,High,0.2251748251748251,248.2203962008422,11.05531052514845,TIER 3 - DEPLOY: barricading + personnel
2024-01-21 00:15:31.266+00,construction,Bellary Road 2,Yelahanka,planned,High,0.2251748251748251,248.2203962008422,11.05531052514845,TIER 3 - DEPLOY: barricading + personnel
2024-01-13 23:17:28.168+00,construction,Hosur Road,Ashok Nagar,unplanned,High,0.2251748251748251,248.2203962008422,11.05531052514845,TIER 3 - DEPLOY: barricading + personnel
2024-01-10 11:27:01.52+00,construction,Mysore Road,City Market,unplanned,High,0.2251748251748251,248.2203962008422,11.05531052514845,TIER 3 - DEPLOY: barricading + personnel
2023-12-15 20:32:42.275+00,construction,ORR North 1,Hebbala,planned,High,0.2251748251748251,248.2203962008422,11.05531052514845,TIER 3 - DEPLOY: barricading + personnel
2024-01-08 23:11:12.373+00,construction,ORR North 1,K.G. Halli,planned,High,0.2251748251748251,248.2203962008422,11.05531052514845,TIER 3 - DEPLOY: barricading + personnel
2023-12-21 18:38:58.695+00,construction,Magadi Road,Kamakshipalya,unplanned,High,0.2251748251748251,248.2203962008422,11.05531052514845,TIER 3 - DEPLOY: barricading + personnel
2024-03-31 22:49:30.006+00,construction,Old Madras Road,Shivajinagar,unplanned,High,0.2251748251748251,248.2203962008422,11.05531052514845,TIER 3 - DEPLOY: barricading + personnel
2023-12-23 19:27:42.004+00,construction,Airport New South Road,Hennuru,planned,High,0.2251748251748251,248.2203962008422,11.05531052514845,TIER 3 - DEPLOY: barricading + personnel
2024-01-07 00:29:30.565+00,construction,IRR(Thanisandra road),Adugodi,planned,High,0.2251748251748251,248.2203962008422,11.05531052514845,TIER 3 - DEPLOY: barricading + personnel
2023-12-22 19:22:25.371+00,construction,Airport New South Road,Hennuru,planned,High,0.2251748251748251,248.2203962008422,11.05531052514845,TIER 3 - DEPLOY: barricading + personnel
2023-12-16 19:39:03.642+00,construction,Airport New South Road,Hennuru,planned,High,0.2251748251748251,248.2203962008422,11.05531052514845,TIER 3 - DEPLOY: barricading + personnel
2024-02-21 21:41:31.397+00,construction,ORR North 1,Hebbala,unplanned,High,0.2251748251748251,248.2203962008422,11.05531052514845,TIER 3 - DEPLOY: barricading + personnel
2024-03-17 11:06:56.213+00,construction,Varthur Road,HAL Old Airport,planned,High,0.2251748251748251,248.2203962008422,11.05531052514845,TIER 3 - DEPLOY: barricading + personnel
2024-03-02 05:05:27.565+00,construction,Mysore Road,Halasuru Gate,planned,High,0.2251748251748251,248.2203962008422,11.05531052514845,TIER 3 - DEPLOY: barricading + personnel
2024-03-24 05:25:01.73+00,construction,ORR East 2,HAL Old Airport,planned,High,0.2251748251748251,248.2203962008422,11.05531052514845,TIER 3 - DEPLOY: barricading + personnel
2024-01-20 12:54:25.925+00,construction,ORR North 1,Hennuru,unplanned,High,0.2251748251748251,248.2203962008422,11.05531052514845,TIER 3 - DEPLOY: barricading + personnel
2024-01-20 12:56:52.248+00,construction,ORR North 1,Banaswadi,unplanned,High,0.2251748251748251,248.2203962008422,11.05531052514845,TIER 3 - DEPLOY: barricading + personnel
2023-11-27 12:05:46+00,construction,West of Chord Road,Rajajinagar,planned,High,0.2251748251748251,248.2203962008422,11.05531052514845,TIER 3 - DEPLOY: barricading + personnel
2023-12-08 12:05:46+00,construction,Airport New South Road,Pulikeshinagar(F.Town),planned,High,0.2251748251748251,248.2203962008422,11.05531052514845,TIER 3 - DEPLOY: barricading + personnel
2024-02-15 00:24:57.19+00,construction,Bellary Road 1,Hebbala,planned,High,0.2251748251748251,248.2203962008422,11.05531052514845,TIER 3 - DEPLOY: barricading + personnel
2024-03-30 00:18:22.42+00,construction,West of Chord Road,Vijayanagara,planned,High,0.2251748251748251,248.2203962008422,11.05531052514845,TIER 3 - DEPLOY: barricading + personnel
2023-12-23 03:58:21.406+00,construction,Airport New South Road,Hennuru,unplanned,High,0.2251748251748251,248.2203962008422,11.05531052514845,TIER 3 - DEPLOY: barricading + personnel
2024-02-18 03:37:55.578+00,construction,ORR East 1,HAL Old Airport,planned,High,0.2251748251748251,248.2203962008422,11.05531052514845,TIER 3 - DEPLOY: barricading + personnel
2023-12-16 04:04:47.868+00,construction,Bellary Road 2,Yelahanka,unplanned,High,0.2251748251748251,248.2203962008422,11.05531052514845,TIER 3 - DEPLOY: barricading + personnel
2024-03-07 22:40:56.72+00,construction,Bellary Road 1,Hebbala,unplanned,High,0.2251748251748251,248.2203962008422,11.05531052514845,TIER 3 - DEPLOY: barricading + personnel
2023-12-16 11:35:45.606+00,construction,Bellary Road 1,Hebbala,unplanned,High,0.2251748251748251,248.2203962008422,11.05531052514845,TIER 3 - DEPLOY: barricading + personnel
2024-03-31 12:05:46+00,construction,Old Madras Road,Shivajinagar,planned,High,0.2251748251748251,248.2203962008422,11.05531052514845,TIER 3 - DEPLOY: barricading + personnel
2024-02-26 05:18:57.217+00,road_conditions,West of Chord Road,Malleshwaram,unplanned,High,0.21052631578947367,264.2599091947559,11.004018675189792,TIER 3 - DEPLOY: barricading + personnel
2024-03-29 18:49:11.953+00,road_conditions,Mysore Road,Halasuru Gate,unplanned,High,0.21052631578947367,264.2599091947559,11.004018675189792,TIER 3 - DEPLOY: barricading + personnel
2024-03-18 22:35:42.096+00,road_conditions,Magadi Road,Kamakshipalya,unplanned,High,0.21052631578947367,264.2599091947559,11.004018675189792,TIER 3 - DEPLOY: barricading + personnel
2024-03-08 05:08:03.073+00,road_conditions,CBD 2,Cubbon Park,unplanned,High,0.20930232558139536,264.2599091947559,10.940041822427062,TIER 3 - DEPLOY: barricading + personnel
2024-02-10 23:42:49.79+00,road_conditions,Non-corridor,Yelahanka,unplanned,Low,0.114441416893733,478.89672994202135,10.840236186046424,TIER 3 - DEPLOY: barricading + personnel
2024-03-21 23:33:23.958+00,road_conditions,Non-corridor,K.R. Pura,unplanned,Low,0.114441416893733,478.89672994202135,10.840236186046424,TIER 3 - DEPLOY: barricading + personnel
2024-03-28 05:27:19.496+00,road_conditions,Non-corridor,Hulimavu,unplanned,Low,0.114441416893733,478.89672994202135,10.840236186046424,TIER 3 - DEPLOY: barricading + personnel
2024-01-24 00:29:02.976+00,road_conditions,Non-corridor,K.R. Pura,unplanned,Low,0.114441416893733,478.89672994202135,10.840236186046424,TIER 3 - DEPLOY: barricading + personnel
2023-12-23 23:43:35.442+00,road_conditions,Non-corridor,K.S. Layout,unplanned,Low,0.114441416893733,478.89672994202135,10.840236186046424,TIER 3 - DEPLOY: barricading + personnel
2023-12-15 05:07:34.22+00,road_conditions,Non-corridor,Mahadevapura,unplanned,Low,0.114441416893733,478.89672994202135,10.840236186046424,TIER 3 - DEPLOY: barricading + personnel
2024-02-04 02:30:51.854+00,road_conditions,Non-corridor,K.R. Pura,unplanned,Low,0.114441416893733,478.89672994202135,10.840236186046424,TIER 3 - DEPLOY: barricading + personnel
2024-01-25 04:39:41.801+00,road_conditions,Non-corridor,K.R. Pura,unplanned,Low,0.114441416893733,478.89672994202135,10.840236186046424,TIER 3 - DEPLOY: barricading + personnel
2024-02-28 01:32:55.203+00,others,Non-corridor,Sheshadripuram,unplanned,Low,0.3191489361702128,171.2150725564192,10.80809223661668,TIER 3 - DEPLOY: barricading + personnel
2024-04-08 07:46:41.053+00,others,Non-corridor,Malleshwaram,unplanned,Low,0.3191489361702128,171.2150725564192,10.80809223661668,TIER 3 - DEPLOY: barricading + personnel
2024-02-17 16:45:59.579+00,tree_fall,Bellary Road 1,High ground,unplanned,High,0.2251748251748251,238.45751550804243,10.620488571228325,TIER 3 - DEPLOY: barricading + personnel
2024-03-26 05:33:04.122+00,tree_fall,Magadi Road,Kamakshipalya,unplanned,High,0.2251748251748251,238.45751550804243,10.620488571228325,TIER 3 - DEPLOY: barricading + personnel
2024-03-09 11:35:35.241+00,tree_fall,Mysore Road,Ashok Nagar,unplanned,High,0.2251748251748251,238.45751550804243,10.620488571228325,TIER 3 - DEPLOY: barricading + personnel
2024-01-25 08:23:54.938+00,tree_fall,Tumkur Road,Yeshwanthpura,unplanned,High,0.2251748251748251,238.45751550804243,10.620488571228325,TIER 3 - DEPLOY: barricading + personnel
2024-03-26 05:34:20.233+00,tree_fall,Airport New South Road,Pulikeshinagar(F.Town),unplanned,High,0.2251748251748251,238.45751550804243,10.620488571228325,TIER 3 - DEPLOY: barricading + personnel
2024-03-07 05:25:39.452+00,tree_fall,Bellary Road 1,Sadashivanagar,unplanned,High,0.2251748251748251,238.45751550804243,10.620488571228325,TIER 3 - DEPLOY: barricading + personnel
2024-03-07 06:44:26.696+00,tree_fall,IRR(Thanisandra road),Jeevanbheemanagar,unplanned,High,0.2251748251748251,238.45751550804243,10.620488571228325,TIER 3 - DEPLOY: barricading + personnel
2024-04-07 06:24:53.416+00,tree_fall,Bellary Road 1,Sadashivanagar,unplanned,High,0.2251748251748251,238.45751550804243,10.620488571228325,TIER 3 - DEPLOY: barricading + personnel
2024-04-02 01:09:09.285+00,tree_fall,IRR(Thanisandra road),Jeevanbheemanagar,unplanned,High,0.2251748251748251,238.45751550804243,10.620488571228325,TIER 3 - DEPLOY: barricading + personnel
2024-04-07 00:05:15.035+00,tree_fall,Mysore Road,Ashok Nagar,unplanned,High,0.2251748251748251,238.45751550804243,10.620488571228325,TIER 3 - DEPLOY: barricading + personnel
2024-03-07 06:41:11.348+00,tree_fall,CBD 2,Cubbon Park,unplanned,High,0.2251748251748251,238.45751550804243,10.620488571228325,TIER 3 - DEPLOY: barricading + personnel
2024-03-07 05:52:50.112+00,tree_fall,CBD 2,Cubbon Park,unplanned,High,0.2251748251748251,238.45751550804243,10.620488571228325,TIER 3 - DEPLOY: barricading + personnel
2024-03-26 05:33:50.338+00,tree_fall,ORR North 1,Banaswadi,unplanned,High,0.2251748251748251,238.45751550804243,10.620488571228325,TIER 3 - DEPLOY: barricading + personnel
2024-04-05 19:09:35.588+00,tree_fall,ORR West 1,J.P. Nagar,unplanned,High,0.2251748251748251,238.45751550804243,10.620488571228325,TIER 3 - DEPLOY: barricading + personnel
2024-03-29 07:17:15.449+00,tree_fall,Mysore Road,Halasuru Gate,unplanned,High,0.2251748251748251,238.45751550804243,10.620488571228325,TIER 3 - DEPLOY: barricading + personnel
2024-04-05 09:41:17.518+00,tree_fall,Hosur Road,Electronic City,unplanned,High,0.2251748251748251,238.45751550804243,10.620488571228325,TIER 3 - DEPLOY: barricading + personnel
2024-04-05 10:50:58.419+00,tree_fall,Bannerghata Road,J.P. Nagar,unplanned,High,0.2251748251748251,238.45751550804243,10.620488571228325,TIER 3 - DEPLOY: barricading + personnel
2024-03-29 07:07:55.384+00,tree_fall,Mysore Road,Ashok Nagar,unplanned,High,0.2251748251748251,238.45751550804243,10.620488571228325,TIER 3 - DEPLOY: barricading + personnel
2024-03-02 02:19:23.118+00,tree_fall,CBD 2,Cubbon Park,unplanned,High,0.2251748251748251,238.45751550804243,10.620488571228325,TIER 3 - DEPLOY: barricading + personnel
2024-01-12 08:49:39.843+00,tree_fall,Mysore Road,Halasuru Gate,unplanned,High,0.2251748251748251,238.45751550804243,10.620488571228325,TIER 3 - DEPLOY: barricading + personnel
2024-02-21 09:25:43.235+00,tree_fall,Bellary Road 1,High ground,unplanned,High,0.2251748251748251,238.45751550804243,10.620488571228325,TIER 3 - DEPLOY: barricading + personnel
2024-04-05 09:42:07.501+00,tree_fall,Hosur Road,Electronic City,unplanned,High,0.2251748251748251,238.45751550804243,10.620488571228325,TIER 3 - DEPLOY: barricading + personnel
2024-03-07 20:41:41.999+00,tree_fall,Bellary Road 1,High ground,unplanned,High,0.2251748251748251,238.45751550804243,10.620488571228325,TIER 3 - DEPLOY: barricading + personnel
2024-03-07 20:51:39.532+00,tree_fall,Bellary Road 1,High ground,unplanned,High,0.2251748251748251,238.45751550804243,10.620488571228325,TIER 3 - DEPLOY: barricading + personnel
2024-04-05 09:22:26.134+00,tree_fall,Hosur Road,Madiwala,unplanned,High,0.2251748251748251,238.45751550804243,10.620488571228325,TIER 3 - DEPLOY: barricading + personnel
2024-04-05 08:03:53.574+00,tree_fall,IRR(Thanisandra road),Adugodi,unplanned,High,0.2251748251748251,238.45751550804243,10.620488571228325,TIER 3 - DEPLOY: barricading + personnel
